"movieId","title","Action","Adventure","Animation","Children","Comedy","Crime","Documentary","Drama","Fantasy","Film-Noir","Horror","Musical","Mystery","Romance","Sci-Fi","Thriller","War","Western","movie_views","movie_rating","score"
6984,"Tale of Two Cities, A (1935)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.5,NA
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4.5,NA
6986,"Ben-Hur A Tale of the Christ (1925)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3.9,NA
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)",0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,13,3.84615384615385,NA
6988,"Broken Blossoms or The Yellow Man and the Girl (1919)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3.25,NA
6989,"Gorky Park (1983)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4,3.25,NA
6990,"The Great Train Robbery (1978)",1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,7,3.64285714285714,NA
6991,"Greystoke The Legend of Tarzan, Lord of the Apes (1984)",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3.16666666666667,NA
6992,"Guarding Tess (1994)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,NA
6993,"Hannah and Her Sisters (1986)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,10,3.95,NA
6994,"Hard Way, The (1991)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA
6995,"Hercules in New York (1970)",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,NA
6996,"Highlander II The Quickening (1991)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12,2.29166666666667,NA
6997,"Hoffa (1992)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,3.5,NA
6999,"Housesitter (1992)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4,NA
7000,"Hudson Hawk (1991)",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.66666666666667,NA
7001,"Invasion of the Body Snatchers (1978)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,6,3.75,NA
7004,"Kindergarten Cop (1990)",1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,21,2.42857142857143,NA
7005,"King Ralph (1991)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2.5,NA
7006,"Knight Moves (1992)",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,3.5,NA
7007,"Last Boy Scout, The (1991)",1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,11,3.22727272727273,NA
7008,"Last Tango in Paris (Ultimo tango a Parigi) (1972)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,4,NA
7009,"Lorenzo's Oil (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.5,NA
7010,"Lover, The (Amant, L') (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,4.16666666666667,NA
7012,"Mr. Destiny (1990)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4.5,NA
7013,"Night of the Hunter, The (1955)",0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,8,4.1875,NA
7015,"Only the Lonely (1991)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,3.5,NA
7016,"Over the Top (1987)",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,2.16666666666667,NA
7017,"Passenger 57 (1992)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,2.58333333333333,NA
7018,"Presumed Innocent (1990)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7,3.5,NA
7019,"Project X (1987)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5,NA
7020,"Proof (1991)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,6,3.66666666666667,NA
7021,"Pure Luck (1991)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,NA
7022,"Battle Royale (Batoru rowaiaru) (2000)",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,32,4.03125,NA
7023,"Wedding Banquet, The (Xi yan) (1993)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3,3.83333333333333,NA
7025,"Midnight Clear, A (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,3.5,NA
7026,"Summer School (1987)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.33333333333333,NA
7027,"Silverado (1985)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,3.9,NA
7028,"Quick Change (1990)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,7,3.35714285714286,NA
7030,"Radio Flyer (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,NA
7031,"Real McCoy, The (1993)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,2.5,NA
7032,"Revenge (1990)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2.5,NA
7033,"Secret of My Succe$s, The (a.k.a. The Secret of My Success) (1987)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,3.125,NA
7034,"Show Me Love (Fucking Åmål) (1998)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,4.16666666666667,NA
7035,"Streets of Fire (1984)",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2.25,NA
7036,"Teen Wolf (1985)",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2.5,NA
7037,"High Heels (Tacones lejanos) (1991)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5,NA
7038,"Things You Can Tell Just by Looking at Her (2000)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,NA
7039,"Thunderheart (1992)",0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,3,3.33333333333333,NA
7040,"To Live and Die in L.A. (1985)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,7,3.5,NA
7043,"Vivre sa vie Film en douze tableaux (My Life to Live) (1962)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,NA
7044,"Wild at Heart (1990)",0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,8,3.3125,NA
7045,"Witches, The (1990)",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,3.35714285714286,NA
7046,"Witches of Eastwick, The (1987)",0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,9,2.88888888888889,NA
7047,"Year of the Dragon (1985)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3.25,NA
7048,"Nothing to Lose (1997)",1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,4,NA
7050,"Follow the Fleet (1936)",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3,NA
7051,"What's New, Pussycat (1965)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,NA
7052,"Mary of Scotland (1936)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.5,NA
7053,"Roberta (1935)",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3.25,NA
7054,"Little Women (1949)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,NA
7055,"Swing Time (1936)",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,2,3.5,NA
7056,"Public Enemy, The (1931)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,3.875,NA
7057,"Midsummer Night's Dream, A (1935)",0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,3,NA
7058,"Life with Father (1947)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,NA
7059,"National Velvet (1944)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.25,NA
7060,"Jesus Christ Superstar (1973)",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,3.25,NA
7061,"Dark Victory (1939)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3.75,NA
7062,"Birdman of Alcatraz (1962)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,NA
7063,"Aguirre The Wrath of God (Aguirre, der Zorn Gottes) (1972)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,4,NA
7064,"Beauty and the Beast (La belle et la bête) (1946)",0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6,3.75,NA
7065,"Birth of a Nation, The (1915)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,2.16666666666667,NA
7067,"Juliet of the Spirits (Giulietta degli spiriti) (1965)",0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1.5,NA
7068,"Last Year at Marienbad (L'Année dernière à Marienbad) (1961)",0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,3.75,NA
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.75,NA
7070,"Red River (1948)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4.16666666666667,NA
7071,"Woman Under the Influence, A (1974)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,4.25,NA
7072,"Stagecoach (1939)",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,3.625,NA
7073,"Shot in the Dark, A (1964)",0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,6,3.66666666666667,NA
7074,"Navigator, The (1924)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3.66666666666667,NA
7075,"Court Jester, The (1956)",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,3.5,NA
7076,"Bullitt (1968)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,8,3.9375,NA
7078,"Jezebel (1938)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,NA
7079,"Hunchback of Notre Dame, The (1939)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.66666666666667,NA
7080,"42nd Street (1933)",0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,2,3,NA
7081,"I'm No Angel (1933)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.75,NA
7082,"That Touch of Mink (1962)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,NA
7083,"Sweet Dreams (1985)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,NA
7084,"Play It Again, Sam (1972)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3.92857142857143,NA
7085,"Send Me No Flowers (1964)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,NA
7086,"Pygmalion (1938)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4.5,NA
7087,"Passage to India, A (1984)",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3.1,NA
7088,"Black Orpheus (Orfeu Negro) (1959)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,4.5,NA
7089,"Amarcord (1973)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5,3.8,NA
7090,"Hero (Ying xiong) (2002)",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,4.0125,NA
7091,"Horse Feathers (1932)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.41666666666667,NA
7092,"Anna Karenina (1935)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,3.5,NA
7093,"Front Page, The (1974)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,NA
7095,"Looking for Mr. Goodbar (1977)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5,NA
7097,"Girl From Paris, A (hirondelle a fait le printemps, Une) (2001)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,NA
7099,"Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)",0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,22,4.47727272727273,NA
7100,"CrissCross (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.25,NA
7101,"Doc Hollywood (1991)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5,2.8,NA
7102,"Dragnet (1987)",0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,6,3.33333333333333,NA
7104,"1941 (1979)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4,2.625,NA
7106,"Black and White in Color (Noirs et blancs en couleur) (1976)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2.5,NA
7107,"Foul Play (1978)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,3,NA
7112,"Accident (1967)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5,NA
7114,"Collector, The (1965)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,3.5,NA
7115,"Deep Red (Profondo rosso) (1975)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,1,NA
7116,"Diabolique (Les diaboliques) (1955)",0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5,3.3,NA
7118,"Wings of Honneamise (Ôritsu uchûgun Oneamisu no tsubasa) (1987)",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,3,2.66666666666667,NA
7119,"Crazy People (1990)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.5,NA
7121,"Adam's Rib (1949)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,3.92857142857143,NA
7122,"King of Hearts (1966)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5,3.5,NA
7123,"Naked Lunch (1991)",0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,7,3.71428571428571,NA
7124,"Grass (1999)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3.5,NA
7126,"Killing of a Chinese Bookie, The (1976)",0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,2,3,NA
7128,"Things to Come (1936)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,3.5,NA
7129,"Queen of Hearts (1989)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,NA
7130,"Darling (1965)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.5,NA
7131,"Summer Place, A (1959)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,NA
7132,"Night at the Opera, A (1935)",0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,10,3.9,NA
7133,"Metalstorm The Destruction of Jared-Syn (1983)",1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,NA
7135,"Shoot the Piano Player (Tirez sur le pianiste) (1960)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,3.75,NA
7136,"Stolen Kisses (Baisers volés) (1968)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1.5,NA
7137,"Cooler, The (2003)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,7,3.21428571428571,NA
7139,"In America (2002)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,3.78571428571429,NA
7143,"Last Samurai, The (2003)",1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,59,3.56779661016949,NA
7147,"Big Fish (2003)",0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,55,3.93636363636364,NA
7149,"Something's Gotta Give (2003)",0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,17,3.76470588235294,NA
7150,"Stuck on You (2003)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,NA
7151,"Girl with a Pearl Earring (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,3.64285714285714,NA
7152,"Statement, The (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4,3,NA
7153,"Lord of the Rings The Return of the King, The (2003)",1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,166,4.10843373493976,NA
7154,"Mona Lisa Smile (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5,2.9,NA
7155,"Calendar Girls (2003)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3.85714285714286,NA
7156,"Fog of War Eleven Lessons from the Life of Robert S. McNamara, The (2003)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13,4,NA
7157,"Hebrew Hammer, The (2003)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,NA
7158,"House of Sand and Fog (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,3.125,NA
7160,"Monster (2003)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14,3.60714285714286,NA
7161,"Cheaper by the Dozen (2003)",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,NA
7162,"Cold Mountain (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,17,3.76470588235294,NA
7163,"Paycheck (2003)",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,14,3.07142857142857,NA
7164,"Peter Pan (2003)",1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,4,NA
7165,"Company, The (2003)",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4,2.875,NA
7167,"Japanese Story (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.5,NA
7169,"Chasing Liberty (2004)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2.5,NA
7173,"Along Came Polly (2004)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,17,3.02941176470588,NA
7175,"Torque (2004)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA
7177,"Osama (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,3.33333333333333,NA
7178,"Great Gatsby, The (1974)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.5,NA
7180,"Odds Against Tomorrow (1959)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,4,NA
7181,"Ship of Fools (1965)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.25,NA
7183,"There's a Girl in My Soup (1970)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA
7185,"Real Men (1987)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.5,NA
7191,"Blame It on the Bellboy (1992)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,NA
7193,"Adventures of Ford Fairlane, The (1990)",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2.25,NA
7194,"Bonjour tristesse (1958)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.75,NA
7195,"Enforcer, The (1951)",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2,3.25,NA
7196,"Men, The (1950)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,NA
7198,"The Pick-up Artist (1987)",0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,3,NA
7205,"Wind and the Lion, The (1975)",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.25,NA
7206,"Mon Oncle (My Uncle) (1958)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,NA
7207,"Where the Boys Are (1960)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.5,NA
7208,"Dr. Jekyll and Mr. Hyde (1941)",0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,4,NA
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,NA
7210,"My Darling Clementine (1946)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4.66666666666667,NA
7211,"People Will Talk (1951)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3.75,NA
7212,"I Was a Male War Bride (1949)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,3.5,NA
7213,"Divorce American Style (1967)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.5,NA
7214,"Kiss Them for Me (1957)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4,NA
7215,"To Have and Have Not (1944)",0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,5,4.3,NA
7216,"High Sierra (1941)",0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,5,4.1,NA
7217,"Dark Passage (1947)",0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,3,3.16666666666667,NA
7218,"Ox-Bow Incident, The (1943)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,3.75,NA
7219,"They Drive by Night (1940)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3.5,NA
7220,"Micki + Maude (1984)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2.75,NA
7221,"Platinum Blonde (1931)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,NA
7222,"Reefer Madness (a.k.a. Tell Your Children) (1938)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2.75,NA
7223,"D.O.A. (1950)",0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,3.75,NA
7225,"Pumping Iron (1977)",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,NA
7226,"No Good Deed (a.k.a. The House on Turk Street) (2002)",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,2,NA
7227,"Trouble with Angels, The (1966)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.75,NA
7228,"Cool World (1992)",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1.33333333333333,NA
7232,"Heat and Dust (1983)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,NA
7234,"Strada, La (1954)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,4.5,NA
7235,"Ichi the Killer (Koroshiya 1) (2001)",1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,6,3.33333333333333,NA
7236,"Boy and His Dog, A (1975)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,NA
7238,"Ashes and Diamonds (Popiól i diament) (1958)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,4,NA
7243,"Intolerance Love's Struggle Throughout the Ages (1916)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,3.14285714285714,NA
7247,"Chitty Chitty Bang Bang (1968)",0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.5,NA
7249,"Plaza Suite (1971)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,NA
7250,"Out of Towners, The (1970)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,NA
7251,"Where the Day Takes You (1992)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,NA
7253,"It (1927)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44,3.73863636363636,NA
7254,"The Butterfly Effect (2004)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,3.25,NA
7255,"Win a Date with Tad Hamilton! (2004)",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,15,4,NA
7256,"Touching the Void (2003)",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2.5,NA
7257,"Big Bounce, The (2004)",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0.5,NA
7259,"You Got Served (2004)",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,2.5,NA
7261,"Barbershop 2 Back in Business (2004)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.77777777777778,NA
7263,"Miracle (2004)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,3.22222222222222,NA
7265,"Dreamers, The (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5,NA
7267,"Who's the Man? (1993)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3.25,NA
7272,"Super Fly (Superfly) (1972)",1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,3,NA
7274,"Let's Do It Again (1975)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.5,NA
7275,"Uptown Saturday Night (1974)",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,NA
7279,"Wilby Conspiracy, The (1975)",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,NA
7280,"Blacula (1972)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2.5,NA
7281,"Scream, Blacula, Scream! (1973)",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2.5,NA
7283,"Swing Shift (1984)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,NA
7284,"Trespass (1992)",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,8,2.9375,NA
7285,"Thirteen (2003)",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,4,NA
7286,"Simple Men (1992)",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.5,NA
